0.385000, 0.385000, 0.385000
0.778750, 0.586798, 0.778750
0.253750, 0.509686, 0.253750
-0.078750, 0.083343, -0.078750
-0.087500, -0.083234, -0.087500
0.297500, 0.109814, 0.297500
0.533750, 0.418579, 0.533750
0.481250, 0.506844, 0.481250
0.560000, 0.521610, 0.560000
0.105000, 0.326811, 0.105000
0.647500, 0.383033, 0.647500
0.568750, 0.607140, 0.568750
0.735000, 0.653954, 0.735000
0.560000, 0.645312, 0.560000
0.708750, 0.636235, 0.708750
0.315000, 0.506952, 0.315000
-0.043750, 0.131139, -0.043750
0.288750, 0.126657, 0.288750
0.490000, 0.391891, 0.490000
0.402500, 0.445156, 0.402500
0.332500, 0.366625, 0.332500
0.490000, 0.413219, 0.490000
0.192500, 0.337530, 0.192500
0.761250, 0.483986, 0.761250
0.350000, 0.550483, 0.350000
-0.026250, 0.157171, -0.026250
0.927500, 0.462550, 0.927500
0.218750, 0.564263, 0.218750
0.813750, 0.523689, 0.813750
0.455000, 0.629889, 0.455000
0.525000, 0.490875, 0.525000
0.367500, 0.444281, 0.367500
0.192500, 0.277812, 0.192500
0.367500, 0.282188, 0.367500
0.682500, 0.528939, 0.682500
0.498750, 0.588328, 0.498750
0.148750, 0.319374, 0.148750
0.262500, 0.207047, 0.262500
0.288750, 0.275953, 0.288750
0.070000, 0.176640, 0.070000
0.148750, 0.110360, 0.148750
0.420000, 0.287767, 0.420000
0.070000, 0.240624, 0.070000
0.288750, 0.182110, 0.288750
0.245000, 0.266328, 0.245000
0.376250, 0.312266, 0.376250
0.140000, 0.255171, 0.140000
0.428750, 0.287985, 0.428750
0.656250, 0.545345, 0.656250
0.455000, 0.553109, 0.455000
0.463750, 0.459484, 0.463750
-0.192500, 0.127420, -0.192500
0.113750, -0.035546, 0.113750
0.630000, 0.378330, 0.630000
0.227500, 0.423717, 0.227500
0.761250, 0.501049, 0.761250
-0.245000, 0.245543, -0.245000
0.770000, 0.275191, 0.770000
0.096250, 0.424701, 0.096250
0.166250, 0.132125, 0.166250
0.568750, 0.372533, 0.568750
-0.166250, 0.192060, -0.166250
0.621250, 0.237346, 0.621250
0.735000, 0.679547, 0.735000
0.245000, 0.483873, 0.245000
0.341250, 0.294328, 0.341250
0.761250, 0.556501, 0.761250
0.376250, 0.563936, 0.376250
0.323750, 0.349344, 0.323750
0.428750, 0.377563, 0.428750
0.288750, 0.357000, 0.288750
0.428750, 0.360500, 0.428750
0.271250, 0.348031, 0.271250
0.008750, 0.136718, 0.008750
0.472500, 0.246423, 0.472500
1.146250, 0.817799, 1.146250
0.376250, 0.751622, 0.376250
0.630000, 0.506298, 0.630000
0.516250, 0.571703, 0.516250
0.446250, 0.480375, 0.446250
0.568750, 0.509032, 0.568750
0.717500, 0.644985, 0.717500
0.542500, 0.627812, 0.542500
0.612500, 0.578375, 0.612500
0.052500, 0.325498, 0.052500
0.420000, 0.240845, 0.420000
0.568750, 0.496235, 0.568750
0.455000, 0.510453, 0.455000
-0.017500, 0.212842, -0.017500
0.385000, 0.188783, 0.385000
0.533750, 0.461235, 0.533750
0.857500, 0.699673, 0.857500
0.778750, 0.817140, 0.778750
0.463750, 0.617311, 0.463750
0.796250, 0.634157, 0.796250
-0.052500, 0.361263, -0.052500
0.008750, -0.021109, 0.008750
0.455000, 0.237455, 0.455000
0.761250, 0.611954, 0.761250
-0.035000, 0.353169, -0.035000
0.140000, 0.054688, 0.140000
-0.262500, -0.066283, -0.262500
0.166250, -0.042764, 0.166250
-0.210000, -0.026579, -0.210000
0.008750, -0.097890, 0.008750
0.288750, 0.152251, 0.288750
0.245000, 0.266328, 0.245000
0.350000, 0.298813, 0.350000
0.157500, 0.251343, 0.157500
0.008750, 0.081265, 0.008750
0.131250, 0.071532, 0.131250
0.595000, 0.368923, 0.595000
0.463750, 0.527734, 0.463750
0.332500, 0.396484, 0.332500
0.446250, 0.390797, 0.446250
0.525000, 0.486610, 0.525000
0.297500, 0.408405, 0.297500
0.507500, 0.405126, 0.507500
0.735000, 0.624095, 0.735000
0.376250, 0.551139, 0.376250
0.533750, 0.456969, 0.533750
0.516250, 0.524781, 0.516250
0.341250, 0.426562, 0.341250
0.472500, 0.408516, 0.472500
0.595000, 0.535282, 0.595000
0.376250, 0.482890, 0.376250
0.533750, 0.456969, 0.533750
0.568750, 0.551688, 0.568750
0.726250, 0.649469, 0.726250
0.262500, 0.488577, 0.262500
0.175000, 0.217656, 0.175000
0.577500, 0.381283, 0.577500
0.148750, 0.357764, 0.148750
0.341250, 0.247407, 0.341250
0.367500, 0.354703, 0.367500
0.175000, 0.268843, 0.175000
0.910000, 0.551690, 0.910000
0.533750, 0.717171, 0.533750
0.306250, 0.417155, 0.306250
0.297500, 0.301766, 0.297500
0.437500, 0.369250, 0.437500
0.936250, 0.693111, 0.936250
0.525000, 0.725483, 0.525000
0.332500, 0.426343, 0.332500
0.411250, 0.372860, 0.411250
0.656250, 0.536813, 0.656250
0.262500, 0.454452, 0.262500
0.490000, 0.379095, 0.490000
0.297500, 0.391343, 0.297500
0.385000, 0.342344, 0.385000
-0.105000, 0.133873, -0.105000
0.271250, 0.087829, 0.271250
0.577500, 0.428204, 0.577500
0.140000, 0.353280, 0.140000
0.087500, 0.113094, 0.087500
0.568750, 0.334142, 0.568750
0.315000, 0.438702, 0.315000
0.201250, 0.256703, 0.201250
0.297500, 0.250578, 0.297500
0.525000, 0.414095, 0.525000
0.122500, 0.318717, 0.122500
-0.192500, -0.038939, -0.192500
0.656250, 0.242487, 0.656250
0.630000, 0.642797, 0.630000
0.516250, 0.571703, 0.516250
0.455000, 0.484859, 0.455000
0.280000, 0.365312, 0.280000
0.735000, 0.513189, 0.735000
-0.078750, 0.317950, -0.078750
0.175000, 0.051298, 0.175000
0.323750, 0.251235, 0.323750
0.288750, 0.305812, 0.288750
0.638750, 0.468126, 0.638750
0.122500, 0.374170, 0.122500
0.533750, 0.333267, 0.533750
0.595000, 0.565141, 0.595000
0.323750, 0.455983, 0.323750
0.577500, 0.453798, 0.577500
0.498750, 0.537140, 0.498750
0.630000, 0.566016, 0.630000
0.647500, 0.638969, 0.647500
0.420000, 0.530905, 0.420000
0.603750, 0.514172, 0.603750
0.008750, 0.298811, 0.008750
0.472500, 0.246423, 0.472500
0.796250, 0.638423, 0.796250
0.236250, 0.509248, 0.236250
0.586250, 0.415626, 0.586250
0.017500, 0.294764, 0.017500
0.787500, 0.412128, 0.787500
0.323750, 0.549827, 0.323750
0.446250, 0.386532, 0.446250
-0.218750, 0.105435, -0.218750
0.437500, 0.117580, 0.437500
0.096250, 0.262608, 0.096250
0.481250, 0.293564, 0.481250
0.595000, 0.539547, 0.595000
0.490000, 0.541187, 0.490000
0.595000, 0.543813, 0.595000
0.507500, 0.550156, 0.507500
0.595000, 0.552344, 0.595000
0.131250, 0.357327, 0.131250
-0.017500, 0.055015, -0.017500
0.437500, 0.215689, 0.437500
0.507500, 0.473375, 0.507500
0.437500, 0.471625, 0.437500
0.568750, 0.504766, 0.568750
0.052500, 0.304170, 0.052500
0.560000, 0.312595, 0.560000
0.630000, 0.595875, 0.630000
0.507500, 0.567218, 0.507500
0.148750, 0.323639, 0.148750
0.017500, 0.081484, 0.017500
0.437500, 0.232751, 0.437500
0.175000, 0.302968, 0.175000
0.472500, 0.327470, 0.472500
0.673750, 0.575641, 0.673750
0.778750, 0.727563, 0.778750
0.883750, 0.832563, 0.883750
0.218750, 0.542935, 0.218750
0.612500, 0.420548, 0.612500
0.778750, 0.697704, 0.778750
0.612500, 0.693546, 0.612500
0.796250, 0.706672, 0.796250
0.857500, 0.827641, 0.857500
0.638750, 0.745390, 0.638750
0.376250, 0.504218, 0.376250
0.463750, 0.421094, 0.463750
0.673750, 0.571376, 0.673750
0.673750, 0.673750, 0.673750
0.446250, 0.557155, 0.446250
0.490000, 0.468672, 0.490000
0.708750, 0.602110, 0.708750
0.035000, 0.363451, 0.035000
0.323750, 0.182985, 0.323750
0.700000, 0.516579, 0.700000
0.271250, 0.480264, 0.271250
0.288750, 0.280219, 0.288750
-0.297500, -0.011705, -0.297500
0.271250, -0.006014, 0.271250
0.105000, 0.186046, 0.105000
0.350000, 0.230563, 0.350000
0.026250, 0.184077, 0.026250
0.008750, 0.017281, 0.008750
0.805000, 0.416831, 0.805000
0.910000, 0.858813, 0.910000
0.157500, 0.524341, 0.157500
0.612500, 0.390689, 0.612500
0.218750, 0.410702, 0.218750
0.708750, 0.469877, 0.708750
0.131250, 0.412779, 0.131250
0.437500, 0.288204, 0.437500
0.621250, 0.531672, 0.621250
-0.175000, 0.213169, -0.175000
0.306250, 0.071642, 0.306250
0.490000, 0.400422, 0.490000
0.945000, 0.723189, 0.945000
0.341250, 0.635576, 0.341250
0.551250, 0.448876, 0.551250
1.181250, 0.874127, 1.181250
0.332500, 0.746263, 0.332500
0.595000, 0.467032, 0.595000
0.297500, 0.442530, 0.297500
0.227500, 0.261625, 0.227500
0.525000, 0.379970, 0.525000
0.437500, 0.480156, 0.437500
-0.245000, 0.087716, -0.245000
0.358750, 0.064424, 0.358750
0.166250, 0.260093, 0.166250
0.490000, 0.332173, 0.490000
0.341250, 0.413765, 0.341250
0.752500, 0.552017, 0.752500
-0.061250, 0.335450, -0.061250
0.052500, -0.002953, 0.052500
0.446250, 0.254298, 0.446250
0.332500, 0.387953, 0.332500
0.376250, 0.354922, 0.376250
-0.253750, 0.053373, -0.253750
0.297500, 0.028767, 0.297500
0.315000, 0.306469, 0.315000
0.647500, 0.485407, 0.647500
0.630000, 0.638531, 0.630000
0.288750, 0.455108, 0.288750
0.323750, 0.306688, 0.323750
0.761250, 0.547970, 0.761250
0.910000, 0.837485, 0.910000
0.183750, 0.537794, 0.183750
0.026250, 0.103031, 0.026250
0.131250, 0.080063, 0.131250
0.236250, 0.185063, 0.236250
0.428750, 0.334907, 0.428750
0.332500, 0.379422, 0.332500
0.297500, 0.314562, 0.297500
0.612500, 0.458939, 0.612500
0.140000, 0.370342, 0.140000
-0.306250, -0.088705, -0.306250
0.420000, 0.065956, 0.420000
0.253750, 0.334796, 0.253750
0.446250, 0.352407, 0.446250
0.665000, 0.558360, 0.665000
0.210000, 0.431811, 0.210000
0.428750, 0.322110, 0.428750
0.603750, 0.518438, 0.603750
0.411250, 0.505093, 0.411250
0.350000, 0.379859, 0.350000
0.131250, 0.237890, 0.131250
0.481250, 0.310626, 0.481250
0.988750, 0.741345, 0.988750
0.201250, 0.585154, 0.201250
0.061250, 0.129500, 0.061250
0.595000, 0.334799, 0.595000
0.656250, 0.626391, 0.656250
0.577500, 0.615890, 0.577500
0.367500, 0.469874, 0.367500
0.638750, 0.506517, 0.638750
0.420000, 0.526640, 0.420000
0.192500, 0.303405, 0.192500
0.507500, 0.353939, 0.507500
0.665000, 0.588219, 0.665000
0.647500, 0.656031, 0.647500
0.262500, 0.450186, 0.262500
0.577500, 0.423939, 0.577500
0.385000, 0.478843, 0.385000
0.113750, 0.245983, 0.113750
0.708750, 0.418689, 0.708750
0.463750, 0.583187, 0.463750
0.612500, 0.539985, 0.612500
0.253750, 0.428639, 0.253750
0.122500, 0.186484, 0.122500
0.420000, 0.274970, 0.420000
0.481250, 0.451391, 0.481250
0.525000, 0.503672, 0.525000
-0.043750, 0.233514, -0.043750
-0.078750, -0.061688, -0.078750
0.630000, 0.284487, 0.630000
0.253750, 0.437171, 0.253750
0.367500, 0.312047, 0.367500
0.070000, 0.215030, 0.070000
0.673750, 0.379424, 0.673750
0.428750, 0.548187, 0.428750
0.288750, 0.357000, 0.288750
0.463750, 0.378438, 0.463750
0.446250, 0.454781, 0.446250
0.857500, 0.657017, 0.857500
0.603750, 0.727452, 0.603750
0.428750, 0.514062, 0.428750
0.945000, 0.693330, 0.945000
0.306250, 0.617638, 0.306250
0.463750, 0.386969, 0.463750
0.367500, 0.414422, 0.367500
0.367500, 0.367500, 0.367500
0.393750, 0.380953, 0.393750
0.560000, 0.478954, 0.560000
0.472500, 0.515156, 0.472500
0.350000, 0.409718, 0.350000
0.997500, 0.681846, 0.997500
0.586250, 0.786733, 0.586250
0.673750, 0.631094, 0.673750
0.350000, 0.507827, 0.350000
0.236250, 0.291703, 0.236250
0.612500, 0.429079, 0.612500
-0.131250, 0.231326, -0.131250
0.805000, 0.348581, 0.805000
-0.105000, 0.338622, -0.105000
0.507500, 0.208908, 0.507500
0.306250, 0.404359, 0.306250
0.140000, 0.221046, 0.140000
0.411250, 0.279017, 0.411250
0.603750, 0.509907, 0.603750
-0.122500, 0.231544, -0.122500
0.603750, 0.249706, 0.603750
0.428750, 0.514062, 0.428750
0.131250, 0.276280, 0.131250
-0.166250, -0.021220, -0.166250
0.017500, -0.072078, 0.017500
0.507500, 0.268627, 0.507500
0.446250, 0.476109, 0.446250
0.411250, 0.428312, 0.411250
0.603750, 0.509907, 0.603750
0.157500, 0.375045, 0.157500
0.402500, 0.283063, 0.402500
0.402500, 0.402500, 0.402500
0.306250, 0.353172, 0.306250
0.630000, 0.472173, 0.630000
0.525000, 0.576187, 0.525000
0.542500, 0.533969, 0.542500
0.218750, 0.376577, 0.218750
0.603750, 0.416064, 0.603750
0.507500, 0.554422, 0.507500
0.551250, 0.529922, 0.551250
0.017500, 0.277701, 0.017500
0.647500, 0.340377, 0.647500
0.096250, 0.364983, 0.096250
0.656250, 0.383252, 0.656250
0.245000, 0.445483, 0.245000
0.805000, 0.532002, 0.805000
0.901250, 0.854328, 0.901250
-0.026250, 0.425903, -0.026250
0.516250, 0.251783, 0.516250
0.726250, 0.623876, 0.726250
0.630000, 0.676922, 0.630000
0.358750, 0.490983, 0.358750
0.393750, 0.376688, 0.393750
0.236250, 0.313031, 0.236250
0.498750, 0.370782, 0.498750
0.402500, 0.449422, 0.402500
0.437500, 0.420438, 0.437500
0.192500, 0.311937, 0.192500
0.157500, 0.174562, 0.157500
0.595000, 0.381720, 0.595000
0.498750, 0.545672, 0.498750
0.192500, 0.341796, 0.192500
0.262500, 0.228375, 0.262500
0.577500, 0.423939, 0.577500
0.813750, 0.698579, 0.813750
-0.070000, 0.360825, -0.070000
0.813750, 0.382925, 0.813750
0.498750, 0.652311, 0.498750
0.568750, 0.534625, 0.568750
0.000000, 0.277264, 0.000000
0.358750, 0.183861, 0.358750
0.350000, 0.354266, 0.350000
0.078750, 0.210983, 0.078750
0.498750, 0.294001, 0.498750
0.498750, 0.498750, 0.498750
-0.140000, 0.171388, -0.140000
0.323750, 0.097673, 0.323750
0.708750, 0.521064, 0.708750
0.227500, 0.462108, 0.227500
0.288750, 0.258891, 0.288750
-0.026250, 0.127311, -0.026250
0.507500, 0.247299, 0.507500
0.323750, 0.413328, 0.323750
0.533750, 0.431376, 0.533750
0.411250, 0.470968, 0.411250
0.743750, 0.581657, 0.743750
0.586250, 0.663031, 0.586250
0.280000, 0.429296, 0.280000
0.157500, 0.217218, 0.157500
0.586250, 0.377236, 0.586250
0.306250, 0.442749, 0.306250
-0.070000, 0.113421, -0.070000
-0.035000, -0.052062, -0.035000
0.630000, 0.305815, 0.630000
0.665000, 0.647938, 0.665000
0.551250, 0.606703, 0.551250
0.148750, 0.344967, 0.148750
0.498750, 0.328126, 0.498750
0.262500, 0.377671, 0.262500
0.175000, 0.217656, 0.175000
0.472500, 0.327470, 0.472500
0.630000, 0.553219, 0.630000
0.595000, 0.612062, 0.595000
0.096250, 0.339389, 0.096250
0.271250, 0.185938, 0.271250
0.402500, 0.338516, 0.402500
0.385000, 0.393531, 0.385000
0.595000, 0.492626, 0.595000
0.096250, 0.339389, 0.096250
0.035000, 0.064859, 0.035000
0.253750, 0.147110, 0.253750
0.358750, 0.307563, 0.358750
0.525000, 0.443954, 0.525000
0.070000, 0.291811, 0.070000
0.253750, 0.164172, 0.253750
0.210000, 0.231328, 0.210000
-0.183750, 0.008202, -0.183750
0.656250, 0.246753, 0.656250
0.358750, 0.503780, 0.358750
0.542500, 0.452922, 0.542500
0.367500, 0.452812, 0.367500
0.105000, 0.232968, 0.105000
0.498750, 0.306798, 0.498750
0.350000, 0.422515, 0.350000
0.026250, 0.184077, 0.026250
0.507500, 0.272892, 0.507500
0.376250, 0.440234, 0.376250
0.131250, 0.250687, 0.131250
0.315000, 0.225422, 0.315000
0.236250, 0.274640, 0.236250
0.341250, 0.290063, 0.341250
0.507500, 0.426454, 0.507500
-0.087500, 0.202561, -0.087500
0.148750, 0.033579, 0.148750
0.822500, 0.494049, 0.822500
-0.262500, 0.266434, -0.262500
0.595000, 0.176972, 0.595000
0.822500, 0.711595, 0.822500
0.787500, 0.804562, 0.787500
0.455000, 0.617093, 0.455000
0.280000, 0.365312, 0.280000
0.700000, 0.495251, 0.700000
0.551250, 0.623765, 0.551250
0.157500, 0.349452, 0.157500
0.358750, 0.260641, 0.358750
0.778750, 0.574001, 0.778750
0.560000, 0.666640, 0.560000
0.551250, 0.555516, 0.551250
0.288750, 0.416718, 0.288750
0.638750, 0.468126, 0.638750
-0.218750, 0.199278, -0.218750
0.533750, 0.166909, 0.533750
0.323750, 0.426124, 0.323750
-0.113750, 0.099530, -0.113750
0.612500, 0.258456, 0.612500
0.376250, 0.491421, 0.376250
0.087500, 0.228265, 0.087500
0.166250, 0.127860, 0.166250
0.087500, 0.125890, 0.087500
0.577500, 0.338627, 0.577500
0.682500, 0.631313, 0.682500
0.367500, 0.521061, 0.367500
0.192500, 0.277812, 0.192500
0.035000, 0.111781, 0.035000
0.437500, 0.241283, 0.437500
0.201250, 0.316421, 0.201250
0.463750, 0.335782, 0.463750
0.577500, 0.522047, 0.577500
0.140000, 0.353280, 0.140000
0.350000, 0.247626, 0.350000
0.638750, 0.497985, 0.638750
1.382500, 1.019924, 1.382500
0.210000, 0.781590, 0.210000
0.778750, 0.501486, 0.778750
0.717500, 0.747359, 0.717500
0.708750, 0.713016, 0.708750
0.271250, 0.484530, 0.271250
0.157500, 0.212953, 0.157500
0.691250, 0.431049, 0.691250
0.411250, 0.547749, 0.411250
0.358750, 0.384344, 0.358750
0.122500, 0.237671, 0.122500
0.463750, 0.297392, 0.463750
0.647500, 0.557922, 0.647500
0.227500, 0.432249, 0.227500
0.840000, 0.541408, 0.840000
0.525000, 0.678561, 0.525000
0.035000, 0.273873, 0.035000
0.061250, 0.048453, 0.061250
0.927500, 0.505206, 0.927500
0.393750, 0.653951, 0.393750
0.201250, 0.295093, 0.201250
0.323750, 0.264032, 0.323750
0.533750, 0.431376, 0.533750
0.332500, 0.430609, 0.332500
0.463750, 0.399766, 0.463750
0.297500, 0.378546, 0.297500
0.271250, 0.284047, 0.271250
0.428750, 0.351969, 0.428750
0.516250, 0.473594, 0.516250
0.455000, 0.484859, 0.455000
0.341250, 0.396703, 0.341250
0.638750, 0.493720, 0.638750
0.358750, 0.495249, 0.358750
0.542500, 0.452922, 0.542500
0.507500, 0.524562, 0.507500
0.525000, 0.516469, 0.525000
0.682500, 0.605719, 0.682500
0.096250, 0.382045, 0.096250
0.393750, 0.248720, 0.393750
0.087500, 0.236796, 0.087500
0.787500, 0.446252, 0.787500
0.630000, 0.706781, 0.630000
0.271250, 0.446139, 0.271250
0.201250, 0.235375, 0.201250
-0.008750, 0.093624, -0.008750
0.560000, 0.282736, 0.560000
0.043750, 0.295420, 0.043750
0.385000, 0.218642, 0.385000
1.120000, 0.761690, 1.120000
0.551250, 0.828514, 0.551250
0.262500, 0.403265, 0.262500
0.551250, 0.410485, 0.551250
0.253750, 0.398780, 0.253750
0.332500, 0.294110, 0.332500
0.245000, 0.287656, 0.245000
0.385000, 0.316750, 0.385000
-0.043750, 0.165264, -0.043750
0.787500, 0.382268, 0.787500
0.148750, 0.460138, 0.148750
0.428750, 0.292251, 0.428750
0.288750, 0.357000, 0.288750
0.306250, 0.297719, 0.306250
0.210000, 0.256922, 0.210000
1.006250, 0.618081, 1.006250
0.280000, 0.634044, 0.280000
0.446250, 0.365204, 0.446250
0.201250, 0.320687, 0.201250
0.070000, 0.133984, 0.070000
0.218750, 0.146235, 0.218750
0.297500, 0.259110, 0.297500
0.525000, 0.414095, 0.525000
0.892500, 0.713345, 0.892500
-0.017500, 0.426122, -0.017500
0.017500, 0.000438, 0.017500
0.490000, 0.259658, 0.490000
0.498750, 0.494484, 0.498750
0.166250, 0.328343, 0.166250
-0.105000, 0.027233, -0.105000
0.455000, 0.182002, 0.455000
0.175000, 0.311499, 0.175000
0.525000, 0.354376, 0.525000
0.288750, 0.403921, 0.288750
0.647500, 0.472611, 0.647500
0.525000, 0.584718, 0.525000
0.551250, 0.538453, 0.551250
0.148750, 0.344967, 0.148750
0.131250, 0.139781, 0.131250
0.980000, 0.566237, 0.980000
0.306250, 0.634701, 0.306250
0.131250, 0.216562, 0.131250
0.341250, 0.238876, 0.341250
0.201250, 0.269500, 0.201250
0.385000, 0.295422, 0.385000
0.306250, 0.344640, 0.306250
0.472500, 0.391454, 0.472500
0.227500, 0.346937, 0.227500
0.918750, 0.581768, 0.918750
0.288750, 0.595873, 0.288750
0.306250, 0.297719, 0.306250
0.157500, 0.230015, 0.157500
0.385000, 0.274095, 0.385000
-0.280000, 0.044185, -0.280000
0.157500, -0.055780, 0.157500
0.490000, 0.327907, 0.490000
0.603750, 0.548297, 0.603750
0.166250, 0.379530, 0.166250
0.420000, 0.296298, 0.420000
0.446250, 0.433453, 0.446250
0.455000, 0.450734, 0.455000
0.525000, 0.490875, 0.525000
0.796250, 0.664017, 0.796250
0.805000, 0.800734, 0.805000
0.463750, 0.630108, 0.463750
0.113750, 0.284374, 0.113750
0.472500, 0.297611, 0.472500
0.621250, 0.548735, 0.621250
0.428750, 0.522593, 0.428750
0.813750, 0.626064, 0.813750
0.306250, 0.553655, 0.306250
0.411250, 0.360063, 0.411250
0.323750, 0.366406, 0.323750
0.533750, 0.431376, 0.533750
0.376250, 0.453031, 0.376250
0.455000, 0.416610, 0.455000
0.455000, 0.455000, 0.455000
0.096250, 0.271139, 0.096250
0.498750, 0.302533, 0.498750
0.472500, 0.485297, 0.472500
0.026250, 0.243795, 0.026250
0.183750, 0.106969, 0.183750
0.402500, 0.295860, 0.402500
-0.061250, 0.164827, -0.061250
0.070000, 0.006016, 0.070000
0.043750, 0.056547, 0.043750
0.568750, 0.312814, 0.568750
0.420000, 0.492515, 0.420000
0.682500, 0.554532, 0.682500
0.927500, 0.808063, 0.927500
0.350000, 0.631529, 0.350000
0.017500, 0.179593, 0.017500
0.043750, 0.030953, 0.043750
0.078750, 0.061688, 0.078750
0.367500, 0.226735, 0.367500
0.586250, 0.479610, 0.586250
-0.148750, 0.209560, -0.148750
0.481250, 0.174127, 0.481250
0.691250, 0.588876, 0.691250
0.420000, 0.552233, 0.420000
0.726250, 0.576954, 0.726250
0.437500, 0.578265, 0.437500
0.096250, 0.262608, 0.096250
0.533750, 0.320470, 0.533750
0.551250, 0.542719, 0.551250
0.630000, 0.591610, 0.630000
0.096250, 0.356451, 0.096250
0.498750, 0.302533, 0.498750
0.621250, 0.561532, 0.621250
0.350000, 0.482233, 0.350000
0.385000, 0.367938, 0.385000
0.253750, 0.317734, 0.253750
0.227500, 0.240297, 0.227500
0.078750, 0.151265, 0.078750
0.306250, 0.195345, 0.306250
0.437500, 0.373516, 0.437500
0.332500, 0.383687, 0.332500
0.131250, 0.229359, 0.131250
0.385000, 0.261298, 0.385000
0.551250, 0.470204, 0.551250
0.507500, 0.528828, 0.507500
0.778750, 0.646517, 0.778750
0.560000, 0.666640, 0.560000
0.236250, 0.394077, 0.236250
0.070000, 0.151046, 0.070000
1.085000, 0.590191, 1.085000
0.446250, 0.757638, 0.446250
0.236250, 0.338624, 0.236250
0.315000, 0.276610, 0.315000
0.603750, 0.462985, 0.603750
0.288750, 0.442311, 0.288750
0.411250, 0.351532, 0.411250
0.420000, 0.415734, 0.420000
0.743750, 0.585923, 0.743750
0.175000, 0.452264, 0.175000
0.350000, 0.264688, 0.350000
0.271250, 0.309640, 0.271250
0.542500, 0.410267, 0.542500
0.140000, 0.336217, 0.140000
0.647500, 0.400095, 0.647500
0.463750, 0.553328, 0.463750
0.262500, 0.360609, 0.262500
0.297500, 0.280438, 0.297500
0.262500, 0.279562, 0.262500
0.332500, 0.298375, 0.332500
0.647500, 0.493939, 0.647500
0.481250, 0.562296, 0.481250
0.437500, 0.458828, 0.437500
0.603750, 0.522704, 0.603750
0.551250, 0.576844, 0.551250
0.568750, 0.560219, 0.568750
0.411250, 0.488031, 0.411250
0.875000, 0.648923, 0.875000
0.463750, 0.664233, 0.463750
0.393750, 0.427875, 0.393750
0.463750, 0.429625, 0.463750
0.656250, 0.562407, 0.656250
0.376250, 0.512749, 0.376250
0.822500, 0.604955, 0.822500
0.192500, 0.499623, 0.192500
0.393750, 0.295641, 0.393750
0.691250, 0.546220, 0.691250
0.770000, 0.731610, 0.770000
0.586250, 0.675828, 0.586250
0.061250, 0.317186, 0.061250
0.218750, 0.141969, 0.218750
0.507500, 0.366735, 0.507500
0.131250, 0.314671, 0.131250
1.023750, 0.588659, 1.023750
0.070000, 0.534950, 0.070000
0.367500, 0.222470, 0.367500
0.446250, 0.407860, 0.446250
0.323750, 0.383468, 0.323750
-0.008750, 0.153343, -0.008750
0.411250, 0.206501, 0.411250
0.437500, 0.424703, 0.437500
