0.428750,0.013831
0.498750,0.433059
1.058750,0.547282
0.665000,1.016563
0.490000,0.643445
0.253750,0.458029
0.717500,0.320678
0.008750,0.610583
0.306250,0.055023
0.568750,0.347952
0.717500,0.592731
0.542500,0.688999
0.341250,0.509492
0.288750,0.332597
0.796250,0.372682
0.140000,0.687460
0.350000,0.174870
0.210000,0.326727
0.962500,0.335192
0.752500,0.927544
0.113750,0.646134
0.210000,0.129782
0.393750,0.240612
0.533750,0.417077
0.446250,0.519170
0.910000,0.523531
0.245000,0.799177
0.568750,0.298955
0.122500,0.494378
0.358750,0.161874
0.358750,0.358750
0.533750,0.387916
-0.087500,0.430209
0.420000,-0.002917
-0.096250,0.333959
0.227500,-0.042292
0.420000,0.259583
0.271250,0.395208
-0.008750,0.224583
0.463750,0.070000
0.253750,0.428750
0.630000,0.316458
0.455000,0.600833
0.113750,0.398125
0.140000,0.118125
0.297500,0.166250
0.253750,0.290208
0.577500,0.307708
0.437500,0.554167
0.026250,0.368958
0.131250,0.043750
0.306250,0.160417
0.708750,0.373333
0.358750,0.650417
0.665000,0.409792
0.787500,0.685417
0.183750,0.686875
0.358750,0.212917
0.507500,0.383542
0.455000,0.498750
0.008750,0.380625
-0.035000,0.001458
0.201250,0.004375
0.647500,0.275625
0.271250,0.584792
0.218750,0.262500
0.463750,0.259583
0.385000,0.450625
-0.253750,0.278542
0.358750,-0.151667
0.297500,0.348542
0.595000,0.347083
0.507500,0.580417
0.586250,0.520625
-0.122500,0.468125
0.052500,-0.093333
0.227500,0.081667
0.148750,0.214375
0.201250,0.157500
0.551250,0.259583
0.358750,0.519167
0.595000,0.398125
0.568750,0.590625
0.752500,0.599375
0.052500,0.635833
0.752500,0.169167
0.647500,0.735000
0.446250,0.613958
-0.008750,0.370417
-0.026250,-0.011667
0.708750,0.096250
0.306250,0.641667
0.026250,0.259583
0.210000,0.056875
0.656250,0.284375
0.070000,0.558542
0.831250,0.196875
0.656250,0.802083
0.472500,0.625625
0.332500,0.449167
0.332500,0.332500
0.218750,0.313542
0.350000,0.240625
0.297500,0.341250
0.367500,0.309167
0.498750,0.389375
1.120000,0.602292
0.026250,0.937708
0.673750,0.134167
0.297500,0.611042
0.218750,0.284375
0.297500,0.231875
0.700000,0.364583
0.288750,0.631458
0.332500,0.296042
0.376250,0.339792
0.647500,0.421458
0.481250,0.619792
0.507500,0.485625
0.621250,0.526458
0.078750,0.530833
0.665000,0.176458
0.691250,0.669375
0.140000,0.599375
-0.035000,0.110833
0.446250,0.045208
0.096250,0.387917
0.875000,0.226042
0.402500,0.796250
0.516250,0.421458
0.568750,0.525000
0.376250,0.536667
0.385000,0.377708
0.420000,0.390833
0.175000,0.379167
0.411250,0.214375
0.498750,0.425833
0.008750,0.417083
0.026250,0.011667
-0.507500,-0.062708
0.507500,-0.338333
0.691250,0.538125
0.271250,0.621250
0.105000,0.243542
0.017500,0.090417
0.455000,0.090417
0.647500,0.487083
0.621250,0.643125
0.586250,0.615417
0.148750,0.513333
0.323750,0.177917
-0.026250,0.265417
0.420000,0.048125
0.481250,0.430208
0.533750,0.490000
0.533750,0.533750
0.428750,0.516250
0.306250,0.408333
0.568750,0.350000
0.183750,0.504583
0.437500,0.226042
0.787500,0.495833
0.061250,0.666458
0.096250,0.067083
0.358750,0.140000
0.638750,0.405417
0.105000,0.549792
0.490000,0.169167
0.647500,0.516250
0.752500,0.665000
0.455000,0.702917
0.735000,0.501667
0.647500,0.720417
0.402500,0.606667
0.122500,0.355833
0.630000,0.207083
0.647500,0.632917
0.840000,0.679583
0.630000,0.805000
0.551250,0.616875
0.428750,0.530833
0.262500,0.401042
0.122500,0.239167
0.000000,0.102083
0.402500,0.067083
0.665000,0.446250
0.612500,0.656250
0.428750,0.581875
0.875000,0.503125
0.367500,0.790417
0.358750,0.366042
1.085000,0.479792
0.490000,0.985833
0.166250,0.436042
0.796250,0.271250
0.245000,0.704375
0.498750,0.287292
0.446250,0.490000
0.297500,0.421458
0.227500,0.285833
0.568750,0.284375
-0.070000,0.462292
0.148750,-0.033542
0.883750,0.271250
0.061250,0.746667
0.367500,0.112292
0.218750,0.342708
0.875000,0.328125
0.166250,0.756875
0.463750,0.215833
0.481250,0.466667
0.638750,0.507500
0.078750,0.545417
-0.183750,0.035000
0.533750,-0.064167
0.087500,0.459375
0.490000,0.154583
0.472500,0.487083
0.297500,0.443333
0.140000,0.271250
0.122500,0.137083
0.700000,0.218750
0.288750,0.631458
0.297500,0.290208
0.463750,0.325208
0.297500,0.436042
0.131250,0.269792
0.446250,0.183750
