0.271250,0.008750
0.166250,0.018445
0.936250,0.097985
0.700000,0.162486
0.682500,0.226537
0.017500,0.198249
0.131250,0.188580
0.463750,0.230090
0.140000,0.216077
0.332500,0.234573
0.332500,0.250360
0.096250,0.225261
0.420000,0.257202
0.787500,0.344607
0.533750,0.375888
0.455000,0.389003
0.253750,0.366544
0.253750,0.347794
0.358750,0.349617
0.525000,0.378811
0.621250,0.419182
0.516250,0.435351
0.437500,0.435709
0.446250,0.437465
0.840000,0.504541
0.201250,0.453999
0.402500,0.445417
0.218750,0.407642
0.306250,0.390744
0.393750,0.391245
0.350000,0.384371
0.507500,0.404892
-0.052500,0.328661
0.297500,0.323467
0.008750,0.271015
0.113750,0.244804
0.805000,0.338170
0.490000,0.363475
-0.218750,0.266437
0.463750,0.299323
1.006250,0.417144
0.691250,0.462828
0.595000,0.484857
0.463750,0.481339
0.472500,0.479866
0.131250,0.421763
0.271250,0.396678
0.043750,0.337856
0.533750,0.370505
0.323750,0.362713
0.463750,0.379552
0.455000,0.392127
0.717500,0.446356
0.306250,0.423005
0.533750,0.441462
0.743750,0.491844
0.087500,0.424453
0.848750,0.495169
0.778750,0.542433
0.183750,0.482652
0.271250,0.447419
0.192500,0.404932
0.288750,0.385568
0.140000,0.344640
0.420000,0.357200
0.472500,0.376417
0.708750,0.431806
0.857500,0.502755
0.043750,0.426254
0.105000,0.372712
0.341250,0.367468
-0.070000,0.294557
0.078750,0.258589
0.236250,0.254866
0.350000,0.270721
0.175000,0.254768
0.332500,0.267723
0.586250,0.320811
0.568750,0.362134
0.542500,0.392195
0.183750,0.357454
0.726250,0.418920
0.621250,0.452642
0.332500,0.432618
0.463750,0.437807
0.647500,0.472756
0.280000,0.440630
0.656250,0.476566
0.297500,0.446722
0.691250,0.487477
0.323750,0.460189
0.140000,0.406824
0.437500,0.411937
0.218750,0.379739
0.376250,0.379157
0.402500,0.383048
0.446250,0.393582
-0.210000,0.292985
0.516250,0.330196
0.525000,0.362663
0.131250,0.324094
0.393750,0.335703
0.131250,0.301628
0.603750,0.351982
0.367500,0.354568
0.761250,0.422348
0.516250,0.437999
-0.183750,0.334374
0.516250,0.364687
0.332500,0.359322
0.402500,0.366518
0.927500,0.460015
0.113750,0.402304
0.262500,0.379004
0.323750,0.369795
0.533750,0.397121
0.595000,0.430101
0.148750,0.383209
0.621250,0.422882
0.280000,0.399069
0.393750,0.398182
0.280000,0.378485
0.612500,0.417488
0.087500,0.362490
0.455000,0.377908
0.883750,0.462215
0.542500,0.475596
-0.148750,0.371538
0.726250,0.430657
0.183750,0.389506
0.603750,0.425213
0.297500,0.403928
0.428750,0.408065
0.848750,0.481512
0.332500,0.456677
0.638750,0.487022
0.227500,0.443769
0.175000,0.398974
0.122500,0.352895
0.332500,0.349496
0.463750,0.368538
0.630000,0.412115
0.393750,0.409054
0.805000,0.475045
0.533750,0.484829
0.323750,0.457983
0.437500,0.454569
0.472500,0.457557
0.000000,0.381298
0.105000,0.335248
0.411250,0.347915
0.533750,0.378888
0.332500,0.371156
0.682500,0.423047
0.245000,0.393372
0.332500,0.383227
0.752500,0.444773
0.735000,0.493144
0.542500,0.501370
-0.542500,0.327392
0.061250,0.283035
0.253750,0.278154
0.586250,0.329503
0.280000,0.321253
0.437500,0.340627
0.350000,0.342189
-0.140000,0.261824
0.367500,0.279437
-0.140000,0.209531
0.061250,0.184817
0.560000,0.247348
0.752500,0.331540
1.190000,0.474617
0.988750,0.560305
0.726250,0.587963
0.376250,0.552677
0.393750,0.526190
0.052500,0.447241
0.621250,0.476243
0.245000,0.437702
0.070000,0.376419
0.805000,0.447849
0.612500,0.475291
0.262500,0.439826
0.367500,0.427771
0.271250,0.401684
-0.043750,0.327445
0.761250,0.399746
0.008750,0.334580
-0.148750,0.254025
1.023750,0.382313
0.446250,0.392969
0.000000,0.327474
0.796250,0.405603
0.490000,0.419669
0.000000,0.349725
0.472500,0.370187
0.516250,0.394531
0.113750,0.347734
0.210000,0.324778
0.533750,0.359607
0.402500,0.366756
0.105000,0.323130
0.245000,0.310108
0.455000,0.334257
0.420000,0.348547
0.770000,0.418789
0.420000,0.418991
0.455000,0.424993
0.743750,0.478119
1.058750,0.574891
0.857500,0.621992
0.175000,0.547494
0.533750,0.545203
0.341250,0.511211
0.516250,0.512051
0.166250,0.454417
0.341250,0.435556
-0.008750,0.361505
0.743750,0.425213
0.875000,0.500177
0.210000,0.451814
0.385000,0.440679
0.087500,0.381815
0.638750,0.424638
0.481250,0.434073
0.752500,0.487144
0.481250,0.486162
0.726250,0.526177
-0.201250,0.404939
0.271250,0.382657
0.385000,0.383048
0.262500,0.362957
0.918750,0.455589
0.638750,0.486116
0.525000,0.492596
0.595000,0.509664
0.612500,0.526803
0.971250,0.600878
0.796250,0.633440
0.140000,0.551200
0.700000,0.576000
0.113750,0.498958
0.577500,0.512048
0.857500,0.569624
0.717500,0.594270
0.612500,0.597308
0.936250,0.653798
0.236250,0.584207
0.000000,0.486839
0.227500,0.443616
0.490000,0.451347
0.218750,0.412581
0.577500,0.440067
0.717500,0.486306
0.218750,0.441713
0.402500,0.435178
0.577500,0.458898
0.901250,0.532623
0.236250,0.483228
0.708750,0.520815
0.131250,0.455887
0.551250,0.471781
0.052500,0.401901
0.603750,0.435542
0.166250,0.390660
0.288750,0.373675
0.385000,0.375563
0.656250,0.422344
0.752500,0.477370
0.043750,0.405100
0.376250,0.400292
0.113750,0.352535
0.577500,0.390029
0.000000,0.325024
0.516250,0.356895
0.253750,0.339704
0.481250,0.363295
0.735000,0.425246
0.157500,0.380622
0.656250,0.426560
0.428750,0.426925
0.323750,0.409729
0.525000,0.428941
0.385000,0.421617
0.358750,0.411139
-0.017500,0.339700
0.586250,0.380791
0.385000,0.381493
0.647500,0.425827
0.157500,0.381106
0.516250,0.403630
0.096250,0.352400
0.472500,0.372417
0.533750,0.399306
0.463750,0.410046
0.043750,0.348997
0.402500,0.357914
0.638750,0.404720
0.420000,0.407267
0.560000,0.432722
0.673750,0.472894
0.918750,0.547203
0.140000,0.479336
0.288750,0.447572
0.420000,0.442976
0.533750,0.458105
0.376250,0.444463
0.393750,0.436011
0.603750,0.463967
-0.148750,0.361848
0.612500,0.403623
0.035000,0.342186
0.218750,0.321613
0.551250,0.359886
0.455000,0.375738
0.787500,0.444365
0.367500,0.431554
-0.052500,0.350879
0.166250,0.320107
0.035000,0.272589
0.096250,0.243199
0.472500,0.281416
0.586250,0.332222
0.017500,0.279768
0.288750,0.281265
0.630000,0.339388
0.271250,0.328031
0.402500,0.340443
0.078750,0.296827
0.017500,0.250273
0.743750,0.332519
0.350000,0.335432
0.428750,0.350985
0.498750,0.375613
0.376250,0.375719
0.568750,0.407891
0.341250,0.396784
0.175000,0.359820
0.481250,0.380058
0.446250,0.391090
0.253750,0.368200
0.262500,0.350584
0.437500,0.365070
0.288750,0.352350
0.227500,0.331541
0.472500,0.355035
0.358750,0.355654
0.446250,0.370753
0.218750,0.345419
0.157500,0.314099
-0.122500,0.241333
-0.017500,0.198194
0.227500,0.203078
0.393750,0.234857
0.437500,0.268631
0.323750,0.277817
0.236250,0.270889
0.560000,0.319075
0.603750,0.366520
0.656250,0.414809
0.350000,0.404007
0.463750,0.413964
0.437500,0.417887
0.113750,0.367197
-0.297500,0.256415
0.113750,0.232637
0.472500,0.272614
0.297500,0.276762
0.621250,0.334177
0.210000,0.313480
-0.131250,0.239359
0.367500,0.260716
0.043750,0.224555
0.393750,0.252754
0.630000,0.315628
0.183750,0.293649
0.297500,0.294290
0.341250,0.302117
0.463750,0.329056
0.306250,0.325255
0.831250,0.409587
0.087500,0.355906
-0.078750,0.283463
0.446250,0.310595
0.358750,0.318620
0.385000,0.329684
-0.026250,0.270361
0.708750,0.343426
0.638750,0.392647
0.236250,0.366581
0.612500,0.407567
0.262500,0.383389
0.743750,0.443449
0.481250,0.449750
0.455000,0.450625
0.166250,0.403229
0.437500,0.408941
0.393750,0.406409
0.341250,0.395549
0.507500,0.414208
0.078750,0.358298
0.428750,0.370040
0.157500,0.334617
0.201250,0.312389
0.376250,0.323032
0.367500,0.330444
0.455000,0.351203
0.140000,0.316003
0.568750,0.358127
0.192500,0.330523
0.043750,0.282727
0.236250,0.274981
0.656250,0.338526
0.236250,0.321480
0.175000,0.297067
0.157500,0.273805
0.805000,0.362338
-0.026250,0.297573
0.131250,0.269853
0.227500,0.262794
0.385000,0.283162
0.481250,0.316176
0.218750,0.299939
-0.026250,0.245574
0.105000,0.222145
-0.131250,0.163246
0.691250,0.251246
0.000000,0.209372
0.306250,0.225518
-0.157500,0.161682
0.332500,0.190152
0.621250,0.262001
0.166250,0.246043
0.393750,0.270661
0.603750,0.326176
0.463750,0.349105
0.656250,0.400296
0.936250,0.489621
0.175000,0.437184
0.315000,0.416820
0.463750,0.424642
1.058750,0.530327
0.350000,0.500272
0.350000,0.475227
0.148750,0.420814
0.253750,0.392970
0.533750,0.416433
0.472500,0.425778
0.455000,0.430648
0.831250,0.497415
0.262500,0.458263
0.323750,0.435844
-0.122500,0.342787
0.183750,0.316280
1.076250,0.442942
0.490000,0.450785
0.297500,0.425238
0.420000,0.424365
0.236250,0.393012
0.271250,0.372718
0.656250,0.419974
0.918750,0.503103
-0.096250,0.403211
0.840000,0.476009
0.516250,0.482716
0.245000,0.443097
0.507500,0.453830
0.183750,0.408817
0.560000,0.434014
0.665000,0.472512
0.638750,0.500218
0.262500,0.460599
-0.218750,0.347374
0.691250,0.404686
0.218750,0.373697
0.525000,0.398914
0.656250,0.441804
0.253750,0.410461
0.997500,0.508301
0.341250,0.480459
1.058750,0.576841
0.638750,0.587159
0.341250,0.546174
0.656250,0.564520
0.078750,0.483559
0.516250,0.489007
0.288750,0.455631
0.665000,0.490526
0.743750,0.532730
0.253750,0.486233
0.638750,0.511653
0.358750,0.486169
0.341250,0.462016
0.525000,0.472513
0.323750,0.447719
0.437500,0.446016
0.411250,0.440222
0.472500,0.445601
0.008750,0.372793
0.341250,0.367536
0.673750,0.418571
0.463750,0.426101
0.245000,0.395918
0.805000,0.464098
0.218750,0.423207
0.227500,0.390589
0.743750,0.449449
0.192500,0.406624
-0.113750,0.319895
0.043750,0.273871
0.350000,0.286559
0.560000,0.332133
0.673750,0.389069
0.315000,0.376724
0.481250,0.394145
0.218750,0.364913
0.446250,0.378469
0.455000,0.391224
0.446250,0.400395
0.280000,0.380329
0.026250,0.321316
0.472500,0.346513
0.201250,0.322303
0.455000,0.344419
0.481250,0.367224
0.210000,0.341020
0.131250,0.306058
0.516250,0.341090
2.152500,0.642992
0.507500,0.620410
0.498750,0.600133
0.988750,0.664903
0.332500,0.609502
0.131250,0.529794
0.726250,0.562536
0.236250,0.508155
0.428750,0.494921
0.288750,0.460559
0.306250,0.434841
0.463750,0.439659
0.490000,0.448049
-0.087500,0.358791
0.411250,0.367534
0.787500,0.437529
0.533750,0.453565
0.035000,0.383805
0.420000,0.389837
0.612500,0.426948
0.455000,0.431623
0.315000,0.412186
0.262500,0.387238
-0.113750,0.303740
0.568750,0.347908
0.315000,0.342424
0.787500,0.416603
0.026250,0.351544
0.420000,0.362954
0.323750,0.356420
0.017500,0.299933
0.358750,0.309736
0.411250,0.326655
0.341250,0.329087
0.376250,0.336948
0.218750,0.317248
0.866250,0.408748
0.621250,0.444165
0.446250,0.444513
0.446250,0.444802
0.078750,0.383794
0.271250,0.365036
0.892500,0.452947
0.402500,0.444539
0.498750,0.453574
0.350000,0.436312
0.227500,0.401510
0.953750,0.493550
0.551250,0.503167
0.498750,0.502431
-0.323750,0.364734
0.647500,0.411861
0.087500,0.357801
0.656250,0.407543
0.498750,0.422744
0.717500,0.471870
0.385000,0.457392
0.630000,0.486160
0.892500,0.553883
0.367500,0.522819
0.131250,0.457558
0.516250,0.467340
-0.245000,0.348616
0.218750,0.326972
0.735000,0.394977
0.113750,0.348106
0.525000,0.377588
0.218750,0.351115
0.490000,0.374262
0.498750,0.395010
0.665000,0.440009
0.498750,0.449799
0.455000,0.450666
-0.122500,0.355138
0.183750,0.326573
0.218750,0.308603
0.288750,0.305294
0.262500,0.298162
0.227500,0.286385
0.087500,0.253237
0.227500,0.248948
0.542500,0.297873
0.253750,0.290519
0.358750,0.301891
0.752500,0.376993
0.708750,0.432285
0.603750,0.460863
0.446250,0.458427
0.262500,0.425773
0.402500,0.421894
0.105000,0.369078
0.367500,0.368815
0.621250,0.410888
0.043750,0.349698
0.245000,0.332248
0.385000,0.341040
0.883750,0.431492
0.070000,0.371243
0.638750,0.415828
0.341250,0.403398
0.078750,0.349290
0.490000,0.372742
0.000000,0.310618
0.148750,0.283640
0.525000,0.323867
0.393750,0.335514
0.393750,0.345220
0.498750,0.370808
0.437500,0.381924
0.280000,0.364936
0.341250,0.360989
0.586250,0.398532
0.621250,0.435652
0.280000,0.409710
0.525000,0.428925
0.175000,0.386604
0.367500,0.383420
0.315000,0.372017
0.437500,0.382931
0.481250,0.399317
0.122500,0.353181
0.052500,0.303067
-0.061250,0.242348
0.140000,0.225290
0.665000,0.298575
0.192500,0.280896
0.087500,0.248663
0.385000,0.271386
0.411250,0.294697
0.376250,0.308289
0.420000,0.326907
0.288750,0.320548
0.752500,0.392540
0.210000,0.362117
0.332500,0.357180
0.087500,0.312234
0.560000,0.353528
0.245000,0.335440
0.831250,0.418075
0.201250,0.381938
0.542500,0.408698
0.568750,0.435373
0.831250,0.501353
0.647500,0.525711
0.201250,0.471634
0.350000,0.451362
0.367500,0.437385
0.122500,0.384904
-0.078750,0.307628
0.428750,0.327815
0.253750,0.315471
0.717500,0.382476
0.665000,0.429563
0.498750,0.441094
0.437500,0.440495
0.411250,0.435621
0.061250,0.373226
0.166250,0.338730
0.035000,0.288108
0.367500,0.301340
0.376250,0.313825
-0.096250,0.245479
0.122500,0.224983
0.402500,0.254569
0.560000,0.305474
1.207500,0.455812
0.481250,0.460051
0.393750,0.449001
0.437500,0.447084
0.490000,0.454237
0.140000,0.401864
0.472500,0.413637
0.271250,0.389906
0.288750,0.373046
0.568750,0.405664
0.533750,0.427011
0.568750,0.450634
0.638750,0.481987
0.148750,0.426448
0.350000,0.413706
0.350000,0.403089
0.315000,0.388407
0.323750,0.377631
-0.183750,0.284067
0.708750,0.354848
0.000000,0.295707
0.831250,0.384964
0.700000,0.437470
0.087500,0.379142
0.175000,0.345118
