56, -3, 62,
68, 19, 65,
90, 247, -25,
96, 68, 40,
89, 47, 87,
87, 4, 45,
90, -7, 48,
60, 7, 76,
86, 37, 84,
56, 46, 65,
93, 71, 94,
99, 64, 84,
106, 36, 60,
88, 7, 34,
96, 56, -5,
79, 29, 64,
103, 47, 38,
98, 43, 42,
122, 6, 87,
94, 16, 46,
58, 4, 118,
66, 29, 89,
112, 8, 32,
103, 68, 104,
68, 24, 9,
52, 71, 105,
101, 50, 113,
103, 45, 46,
75, 31, 54,
102, 8, 109,
96, 62, 58,
98, 60, 29,
112, 32, 80,
112, 39, 104,
110, 79, 56,
76, 51, 51,
64, 46, 91,
122, 50, 73,
82, -17, 20,
121, -4, 58,
87, 20, 51,
72, 47, 54,
96, 76, 81,
94, 16, 87,
107, 54, 63,
83, 105, 40,
91, 17, 66,
113, 17, 4,
38, 59, 63,
115, 97, 36,
127, 58, 32,
67, 11, 42,
95, 8, 29,
111, 40, 58,
55, 10, 62,
127, 46, 86,
109, 73, 77,
116, 27, 58,
121, 28, 36,
129, 33, 91,
120, 8, 69,
69, -3, 107,
102, 41, 75,
91, 13, 12,
29, 33, 101,
66, 5, 50,
35, 24, 74,
75, 4, 85,
79, 2, 37,
73, 30, 32,
96, 30, 28,
29, 50, 56,
101, 18, 39,
108, 24, 118,
106, 5, 102,
108, 42, -25,
77, 18, 33,
111, 68, 85,
66, 15, 34,
85, 0, 3,
89, 29, 33,
91, -4, 83,
87, 104, 75,
103, 60, 53,
99, 36, 109,
56, 71, 55,
93, -14, 68,
47, -9, 56,
80, 64, 43,
106, 4, 95,
133, 50, 141,
94, 34, 76,
53, -11, 40,
132, 69, 41,
92, 28, 34,
73, 50, 54,
130, -7, 29,
95, 29, 33,
71, -9, 22,
92, 26, 49,
68, 51, 41,
59, 11, 103,
123, 31, 26,
68, 70, 59,
107, 37, 61,
114, 49, 60,
86, 20, 114,
94, 83, 80,
90, 68, 66,
105, 18, 5,
41, 47, 35,
84, 34, 80,
69, 52, 42,
145, 14, 110,
74, -44, 110,
87, 39, 35,
74, 67, 20,
51, 74, 40,
61, 28, 64,
117, 55, 50,
88, 27, 39,
47, 11, 67,
106, 14, 72,
103, 50, 56,
68, 52, 107,
56, 82, 138,
101, 24, 4,
64, 6, 121,
83, 17, 54,
108, 27, 99,
80, 24, 54,
42, 20, 10,
79, 95, 51,
115, 22, 66,
137, 47, 86,
101, 24, 95,
96, 57, 11,
109, 20, 65,
78, 58, 67,
50, 39, 76,
117, 51, 48,
108, 42, 89,
39, 48, 77,
71, -3, 103,
89, 25, 50,
85, 6, 59,
89, 65, 72,
100, 36, 65,
79, 84, 100,
88, 60, 33,
50, 3, 67,
126, 56, 34,
186, 52, 79,
110, 32, 86,
81, 11, 70,
79, 26, 45,
81, 53, 42,
140, 68, 50,
94, 63, 25,
77, 21, 132,
89, 56, 70,
95, 53, 32,
123, 60, 74,
108, 25, 77,
84, 39, 51,
86, 5, 99,
81, 42, 102,
40, 24, 37,
94, 52, 71,
43, 66, 47,
136, 65, 89,
104, 38, 68,
98, 35, 45,
71, 32, 66,
88, 58, 92,
63, 30, 13,
113, -25, 59,
74, 37, 16,
68, 75, 60,
89, 57, 114,
90, 45, 75,
104, 29, 83,
64, 23, 68,
140, 54, 72,
39, 22, 62,
96, 60, 47,
94, 0, 79,
93, 68, 68,
39, 67, 80,
97, 61, 95,
85, 4, 30,
90, 30, 33,
101, 68, 88,
115, 55, 85,
71, 34, 48,
74, 69, 49,
86, 30, 13,
83, 31, 88,
74, 53, 27,
74, 53, -14,
66, 26, 107,
70, 44, 81,
90, 40, 59,
38, 77, 37,
88, -8, 78,
76, 0, 68,
109, 62, 68,
94, 44, 61,
78, 43, 96,
91, -1, 110,
77, 28, 56,
25, 70, 77,
118, -15, 64,
105, 12, 83,
104, 53, 53,
106, 18, 50,
104, 19, 146,
52, 34, 42,
102, 40, 72,
76, 38, 61,
117, 79, 66,
98, 89, 78,
139, 24, 15,
72, 0, 79,
132, 43, 46,
64, 44, 107,
66, 43, 28,
120, 43, 95,
93, 47, 95,
113, 42, 42,
92, 73, 58,
98, 36, 64,
44, 19, 74,
81, 55, 109,
41, 59, 87,
104, 44, 105,
68, 25, 85,
90, 70, 87,
113, 22, 41,
57, 52, 89,
37, 12, 32,
83, 67, 80,
111, 11, 48,
96, 57, 79,
97, 25, 110,
103, 29, 33,
61, 5, 83,
65, -7, 40,
89, 64, 74,
84, 5, 59,
84, 37, 20,
80, 33, 81,
125, 66, 50,
66, 25, 74,
90, 40, 54,
65, 43, 72,
105, 53, 66,
92, 25, 52,
97, 54, 58,
75, 50, 36,
60, 56, 49,
137, 82, 77,
101, 36, 65,
66, 90, 44,
151, 48, 50,
117, 30, 56,
87, 28, 23,
97, 83, 58,
112, 55, 49,
112, 54, 101,
94, 48, 102,
69, -4, 81,
68, 1, 76,
139, 19, 105,
80, 68, 89,
48, 65, 34,
88, 40, 45,
90, 43, -7,
116, 55, -3,
128, 59, 71,
81, 97, 51,
73, 75, 20,
113, 47, 115,
24, 70, 40,
82, 61, 71,
60, 66, 49,
63, 2, 17,
50, 61, 104,
94, 65, 51,
117, 57, 38,
124, 30, 53,
75, 64, 67,
86, 14, 113,
14, 15, 117,
124, 52, 22,
99, 39, 79,
110, 23, 88,
66, 47, -4,
90, 45, 37,
78, 55, 44,
111, 52, 64,
99, 75, 104,
90, 47, 57,
100, -17, 96,
112, 35, 56,
92, -18, 14,
84, 21, 51,
104, 29, 87,
53, 47, 35,
110, 42, 64,
74, 45, 28,
148, 57, 93,
20, 65, 40,
99, -2, 63,
79, 62, 53,
65, 24, 76,
97, 50, 104,
109, 60, 31,
117, 53, 44,
78, 90, 91,
90, 3, 31,
128, 75, 100,
88, -9, 53,
96, 20, 78,
119, 22, 76,
109, 27, 72,
74, 17, 74,
130, 38, 80,
111, 19, 64,
122, 40, 61,
121, 45, 52,
69, 54, 42,
100, 35, 58,
93, 48, 69,
71, 8, 40,
112, 66, 68,
82, 116, 117,
137, 32, 105,
49, 33, -239,
66, 65, 90,
96, 20, 23,
82, 31, 56,
110, 24, 51,
108, 46, 77,
87, 11, 68,
137, 27, 34,
67, 50, 87,
84, 13, 26,
104, 63, 74,
73, 29, 27,
99, 10, 87,
