170, 44, 45,
82, -17, 83,
118, 27, 22,
74, 17, 64,
119, 20, 39,
113, 29, 153,
55, 3, 28,
144, 8, 137,
140, 51, 102,
128, 38, 51,
105, 53, 65,
117, -14, 116,
68, 7, 58,
70, 69, 100,
97, 29, 3,
66, 1, 82,
51, 1, 18,
84, 10, 64,
120, 28, 38,
115, -29, 64,
94, 49, 79,
96, 55, 84,
54, 20, 83,
108, 65, 50,
94, -6, 48,
130, 17, 28,
121, 45, 95,
103, 26, 80,
104, 39, 57,
91, 13, 14,
115, 6, 44,
67, 45, 26,
85, -20, 31,
69, -7, 64,
84, 30, 69,
86, -18, 64,
128, 33, 102,
67, 35, 69,
67, 9, 69,
72, 11, 73,
93, 21, 39,
142, 71, 115,
77, 52, 50,
133, 11, 65,
100, -13, 42,
125, 70, 84,
114, 3, 38,
143, 45, 86,
75, 22, 65,
92, 48, 8,
60, -6, 28,
133, 11, 90,
119, 30, 53,
69, -27, 24,
138, 33, 98,
49, 4, 109,
116, 58, 7,
146, -2, 66,
96, -2, 90,
69, 6, 63,
167, 30, 44,
138, 7, 140,
81, 12, 103,
55, 21, 51,
131, 54, 62,
115, 59, 93,
61, 13, 84,
74, 28, 44,
144, 55, 26,
134, 7, 106,
116, 39, 31,
130, 49, 69,
96, 50, 85,
91, -29, -6,
128, -35, 87,
59, 2, 90,
88, 8, 60,
82, 28, 67,
63, -2, 65,
94, 13, 51,
57, 9, 25,
90, -32, 56,
116, 36, 89,
95, 45, 46,
105, 11, 84,
107, -2, 35,
90, 22, 85,
64, 31, 46,
80, -9, 19,
66, -239, 15,
107, 24, 42,
83, 30, 40,
135, 40, 95,
139, 40, 101,
80, 6, 77,
65, -10, 51,
107, 37, 123,
85, -2, 47,
75, 15, 37,
100, 43, 60,
127, 19, 89,
179, 19, 57,
101, -4, -3,
62, -46, 45,
114, 25, 45,
80, 12, 25,
66, 10, 40,
134, 55, 105,
79, 8, 70,
89, 40, 101,
46, 27, 67,
80, 52, 113,
98, 30, 68,
119, 64, 91,
99, 28, 46,
91, 46, 75,
84, 31, 61,
97, 55, 32,
89, -14, 73,
36, 17, 52,
112, 48, 62,
93, 15, 67,
132, 54, 110,
81, -1, 33,
71, 26, 52,
104, 77, 58,
105, 83, 124,
119, 19, 60,
42, -11, 22,
102, 28, 29,
92, -25, 34,
108, 37, 25,
66, 2, 31,
121, 44, 97,
102, 45, 50,
89, 24, 25,
91, 30, 13,
80, -22, 48,
123, 39, 40,
67, 45, 103,
86, 28, 3,
105, 66, 53,
112, 11, 83,
55, 66, 124,
51, 31, 29,
125, 24, 52,
143, 20, 105,
146, 91, 96,
106, 32, 78,
102, 27, 61,
89, -2, 67,
145, 64, 108,
124, 52, 29,
117, 59, 61,
55, -4, 51,
118, 9, 38,
78, 13, 85,
91, 6, 68,
93, 31, 65,
64, 8, 71,
95, 56, 70,
97, 65, 129,
62, 10, 58,
84, 24, -1,
142, -2, 27,
99, 34, 12,
91, 52, 89,
72, -1, 52,
123, 47, 38,
116, 32, 28,
96, 16, 12,
131, 57, 71,
68, 0, 14,
125, 1, 71,
139, 8, 51,
115, 17, 79,
105, 13, 85,
132, 36, 70,
77, 15, 123,
131, 26, 73,
137, 36, 73,
116, 40, 46,
114, 41, 89,
40, -24, 77,
116, 59, 52,
101, -7, 67,
114, 60, 24,
97, 48, 61,
83, -2, 53,
106, 63, 46,
92, 24, 100,
134, -8, 27,
88, 87, 77,
112, -3, 36,
104, 27, 28,
134, -6, 45,
94, 14, 30,
95, 71, 24,
111, -22, 42,
112, 14, 89,
71, 34, 30,
133, 36, 36,
84, 19, 5,
116, 28, 96,
103, 14, 114,
52, 10, 50,
97, 39, 47,
77, -5, 21,
138, 28, 69,
145, 19, 84,
67, 33, 88,
125, 53, 34,
52, -8, 86,
114, 46, 86,
123, 22, 47,
90, 21, 65,
108, 16, 65,
119, 32, 92,
149, 16, 48,
49, 28, 47,
86, 21, 60,
82, 52, 23,
78, 58, 69,
133, 21, 44,
74, -13, 62,
61, 29, 76,
109, 29, 34,
89, 3, 59,
73, 16, 85,
96, 37, 83,
48, 13, 87,
102, 25, 37,
75, 6, 75,
112, 35, 162,
125, 10, 84,
68, 13, 1,
130, 38, 43,
93, 4, 26,
120, 39, 56,
64, 29, 97,
118, 14, 66,
95, -10, 55,
132, 49, 120,
66, 13, 67,
112, -21, 61,
102, 52, 10,
161, 63, 102,
115, 68, 48,
116, -6, 34,
90, 29, 77,
63, 39, 83,
115, 30, 89,
118, 42, 96,
117, 3, 56,
101, 26, 100,
116, 44, 28,
101, 31, 72,
98, 39, 30,
126, 40, 29,
124, 82, 90,
95, 39, -19,
139, 46, 15,
67, 2, 84,
88, -249, 94,
85, 4, 54,
76, 49, 83,
95, 56, 43,
35, 4, 37,
111, 56, 88,
26, -14, 27,
110, -30, 52,
120, 52, 59,
94, 16, 54,
157, 3, 31,
116, 4, 33,
88, 26, 71,
106, 56, 94,
61, 49, 90,
80, 38, 53,
128, 78, 109,
110, 56, 45,
89, -29, 41,
142, -11, 82,
92, -5, 47,
93, 55, 38,
116, 24, 100,
91, 64, 73,
128, 47, 68,
123, 1, 76,
92, 6, 81,
77, 51, 62,
91, 66, 92,
98, 19, 59,
86, 39, -6,
106, 36, 69,
93, 33, 45,
88, 52, 58,
82, 2, 36,
101, 38, 55,
145, 12, 0,
95, 49, 81,
110, 48, 10,
124, 59, 83,
70, 37, 70,
120, 54, 87,
92, 10, 60,
114, 28, 79,
74, -7, 22,
28, -9, 31,
98, 15, 67,
157, 51, 69,
82, 32, 76,
96, 20, 41,
86, 49, 117,
117, 41, 14,
73, 23, 47,
72, 32, 76,
59, 32, 44,
120, 2, 72,
134, 23, 85,
113, 21, 86,
50, 2, 44,
65, -10, -2,
68, 40, 82,
77, 12, 23,
125, 30, 82,
94, -8, 58,
139, -16, 29,
46, 27, 50,
82, -57, 66,
133, 96, 74,
102, 24, 60,
91, -9, 47,
114, 37, 63,
109, 26, 30,
141, 45, 71,
143, 41, 8,
114, 33, 82,
92, 1, 22,
121, -23, 72,
84, 38, 75,
86, 38, 65,
66, 4, 7,
110, -4, 83,
125, 43, 71,
90, 14, 28,
108, 44, 60,
85, 1, 64,
166, 50, 44,
82, -10, 2,
104, 17, 80,
55, -8, 27,
89, 12, 75,
139, 48, 65,
80, 25, 74,
99, -25, 7,
67, 2, 80,
119, 30, 42,
129, 12, 5,
83, 37, -9,
59, 30, -4,
77, 17, 51,
94, 40, 88,
91, -9, 78,
70, -9, 43,
112, 59, 109,
92, 30, 72,
80, -57, 18,
134, 27, 97,
76, 20, 13,
103, 13, 51,
29, 5, 100,
95, 58, 88,
98, -3, 62,
103, 4, 57,
94, 42, 30,
131, 15, 41,
104, 0, 80,
116, 10, 98,
79, 27, 77,
119, -3, 90,
130, -27, 56,
61, 52, 80,
104, -20, 31,
89, 28, 15,
74, 33, 74,
107, 63, 52,
100, 18, 38,
114, -3, 31,
24, 17, -11,
109, 56, 63,
76, 40, 10,
106, 24, 75,
64, 32, 57,
83, 95, 62,
64, 20, 51,
73, 38, 82,
84, 11, 54,
125, 18, 97,
71, -48, 52,
90, -29, 42,
117, 4, 67,
110, 48, 46,
126, 45, 146,
99, 16, 81,
80, 14, 90,
120, 53, 62,
73, -9, 47,
64, 5, 35,
117, 16, 74,
110, 37, 84,
119, 20, 47,
92, 4, 89,
97, 18, 57,
86, 13, 57,
42, 16, 25,
59, -16, 66,
72, -23, 81,
86, 31, 95,
116, 47, 84,
187, 23, 80,
101, 30, 41,
147, -1, 31,
58, 64, 90,
60, 12, 81,
82, 1, 88,
127, 27, 97,
96, 25, 95,
86, 27, 62,
166, -9, 42,
75, -2, -28,
77, 56, 76,
50, 42, 61,
153, 61, 28,
93, 17, 22,
128, 20, 59,
106, 38, 102,
92, 32, 3,
66, 33, 71,
65, 45, -1,
104, 49, 131,
82, 20, 47,
104, 45, 80,
101, 38, 53,
123, 28, 90,
130, 43, 88,
48, 28, 67,
102, 46, 27,
121, 1, 57,
71, 13, 47,
83, 48, 26,
96, 59, 81,
93, -9, 33,
134, 44, 93,
96, 26, 50,
89, 53, -17,
74, 28, 34,
101, 16, 89,
83, 29, 88,
119, -10, 52,
83, -5, 92,
153, 59, 37,
110, 25, 90,
96, 46, 54,
97, 24, 91,
69, 3, 67,
117, 74, 80,
65, 22, 54,
92, 10, 51,
90, 19, 85,
58, 30, 37,
122, 56, 60,
89, 38, 65,
104, 4, 55,
97, 48, 46,
115, -29, 48,
148, 59, 51,
104, -29, 106,
130, 9, 68,
136, 49, 44,
62, -16, 90,
110, 14, 53,
76, 29, 60,
88, 38, 30,
86, 42, 58,
108, 43, 116,
110, -22, 54,
72, 44, 72,
114, -5, 17,
98, -19, 86,
102, 22, 44,
127, 48, 67,
68, 16, 59,
112, 59, 81,
82, 54, 93,
86, 250, 46,
124, 60, 52,
86, 23, 77,
127, 49, 56,
118, 31, 45,
150, 64, 38,
97, 6, 51,
57, -5, 53,
107, 21, 78,
84, 33, 53,
107, 9, 56,
58, 48, 56,
88, 35, 90,
85, 37, 52,
66, 61, 85,
72, 12, 35,
129, 44, 92,
107, 29, 103,
64, 14, 24,
71, 13, 65,
65, 34, 70,
67, 10, -1,
111, -27, 50,
69, 7, 101,
48, 39, 79,
80, 37, 70,
128, 69, 74,
118, 37, 23,
75, 19, 100,
157, 21, 71,
90, 34, 65,
69, 1, 67,
123, 51, 78,
68, 6, 78,
97, 6, 40,
99, 24, 60,
126, 0, -5,
59, 7, 82,
97, 17, 32,
90, 15, 76,
134, 24, 84,
89, 33, 7,
148, 14, 29,
106, 8, 59,
65, -1, 57,
59, 36, 56,
134, 93, 35,
100, 2, 59,
124, 33, 82,
111, 48, 78,
59, 3, 93,
150, 35, 65,
116, 26, 72,
83, 12, 92,
101, 18, 62,
104, 11, 45,
115, 27, 84,
136, 25, 55,
70, -4, 83,
66, 18, 58,
138, 60, 74,
121, 7, 5,
98, 55, 80,
34, 26, 29,
85, 13, 29,
95, 32, 120,
97, 46, 39,
127, 60, 72,
61, 31, 18,
60, 34, 84,
168, 63, 81,
69, -40, 48,
132, 7, 43,
39, 38, 58,
99, 63, 103,
101, 27, 35,
65, 22, 37,
42, -26, 56,
110, 40, 57,
29, 58, 40,
97, 27, 106,
66, -38, 55,
152, 50, 98,
74, 0, 33,
56, -24, 53,
129, 68, 91,
64, 23, 16,
80, 52, 75,
72, 42, 60,
110, 19, 52,
125, 7, 71,
79, 29, 71,
106, 8, 50,
104, -9, 66,
127, 30, 105,
85, 38, 79,
90, -2, 30,
66, 16, 61,
110, 41, 59,
86, -12, 31,
100, -22, 57,
106, 31, 79,
106, 87, 54,
65, 54, 40,
64, 28, 89,
