63, -7, 107,
85, 53, 59,
104, 20, 96,
84, 38, 76,
105, 95, 101,
104, 20, 69,
114, -6, 71,
131, 12, 74,
60, 69, 37,
109, -2, 81,
81, 49, 67,
105, 36, 57,
97, -21, 120,
75, -4, 77,
94, 32, 81,
112, 65, 93,
122, 10, 62,
84, 9, 9,
94, 39, 51,
146, 29, 153,
57, 12, 65,
107, 60, 64,
104, 31, 48,
81, 40, 57,
78, 63, 33,
120, 44, 82,
54, -25, 62,
67, -3, 43,
111, 43, 45,
142, 11, 12,
95, 54, 78,
88, 50, 14,
97, -20, 53,
90, 0, 31,
67, 39, 60,
112, 14, 40,
96, 10, 58,
74, 49, 57,
91, -2, 90,
59, 35, 84,
97, 31, 81,
92, 7, 39,
74, 17, 12,
92, 2, 103,
63, -6, 71,
107, 29, 71,
86, 45, 94,
109, 29, 30,
109, 50, 75,
84, 11, 64,
100, 26, 40,
117, 53, 126,
71, 16, 64,
100, 20, 49,
115, 28, 79,
61, -11, 83,
86, 29, 74,
133, 84, 55,
57, 11, 8,
90, 49, 67,
72, 10, 35,
55, 56, 78,
106, 14, 75,
57, 19, 72,
89, 36, 38,
111, 21, 46,
129, 51, 75,
111, 25, 51,
94, 3, 82,
104, 42, 104,
90, 19, 111,
57, 59, 68,
85, -19, 64,
58, 11, 50,
130, 46, 34,
113, 9, 69,
138, 70, 113,
60, 60, 49,
114, 20, 90,
103, 24, 33,
126, 46, 47,
77, 28, 101,
80, 45, 85,
132, 79, 71,
41, 23, 77,
70, -25, 57,
95, -11, 109,
103, 45, 63,
81, 39, 72,
59, 23, 25,
142, 52, 0,
94, 27, 80,
103, 25, 59,
112, 28, 85,
142, 17, 41,
116, 38, 48,
64, -10, 80,
123, 70, 128,
106, 26, 54,
140, 17, 97,
121, 43, 56,
83, 80, 78,
106, 99, 40,
132, 5, 112,
84, 8, 19,
108, 31, 71,
103, 13, 63,
58, 17, 69,
94, 43, 87,
44, 0, 22,
151, 40, 61,
80, 66, 8,
53, 9, 61,
96, 6, 52,
73, -3, 34,
111, 23, 68,
91, 51, 52,
107, 19, 19,
109, 12, 38,
117, 44, 51,
62, -8, 90,
59, 19, 79,
128, 68, 71,
106, 47, 53,
95, -15, -21,
135, 11, 153,
125, 26, 77,
92, 30, 71,
88, 18, 77,
84, -25, 91,
88, 11, -9,
111, 40, 77,
25, -5, 38,
132, 64, 113,
59, 24, 55,
129, 52, 83,
90, -1, 64,
45, 19, 5,
118, 22, 85,
89, 28, 109,
87, -27, 107,
127, 9, 87,
36, 38, 39,
85, 16, 68,
99, -4, 39,
77, -7, 55,
81, 20, 99,
64, -16, 8,
116, 62, 70,
105, 11, 94,
99, -9, 26,
143, 79, 90,
85, 60, -7,
58, 49, 88,
132, 49, 42,
77, 56, 87,
92, 44, 91,
74, 29, 64,
75, 11, 23,
57, 40, 40,
90, 41, 53,
93, 38, 84,
116, 50, 71,
55, -9, 28,
92, 19, 75,
104, 18, 118,
