88, 54, 32,
95, -6, 80,
108, 71, 48,
126, 56, 94,
126, 74, 96,
70, 1, 62,
95, 4, 81,
106, 27, 113,
31, 9, 51,
103, 25, 82,
108, 107, 57,
81, 43, 40,
94, 57, 58,
93, 15, 49,
142, 32, 87,
107, -14, 60,
91, 2, 62,
105, 57, 94,
107, 22, 43,
96, 45, 66,
66, 14, 99,
104, 41, -8,
53, 57, 62,
102, 72, 31,
133, 21, 26,
100, 34, 80,
97, 21, 52,
96, 14, 94,
69, 52, 82,
104, 39, 74,
93, 9, 74,
85, 0, 61,
84, 68, 70,
84, 35, 64,
121, 61, 5,
110, 55, 80,
63, -8, 27,
128, 46, 20,
115, -6, 127,
153, 51, 44,
113, 34, 51,
87, 34, 37,
67, 16, 30,
83, 47, 86,
87, 34, 55,
70, 35, 118,
90, -45, 39,
48, -4, 16,
105, 59, 48,
112, 44, 84,
70, 24, 62,
91, 15, 117,
99, 47, 11,
105, 36, 82,
127, 33, 51,
71, 8, 37,
134, 116, 21,
100, 69, 65,
70, -7, 18,
104, 21, 106,
62, 33, 52,
132, 34, 24,
120, -24, 84,
103, 14, 48,
108, -25, 74,
49, 35, 58,
97, 28, 93,
84, 38, 61,
80, 10, 61,
104, 30, 49,
81, 37, 45,
119, 59, 50,
140, 16, 33,
105, 0, 24,
84, -12, 49,
110, 25, 38,
112, 35, 100,
77, -28, 70,
99, -2, 86,
67, -18, 58,
119, 24, 47,
114, 52, 85,
92, 3, 55,
181, 40, 105,
112, 52, 73,
79, 16, 57,
135, 55, 64,
77, 24, 158,
144, 98, 102,
75, 48, 21,
112, -11, 73,
75, 34, 93,
66, 49, 51,
77, -30, 78,
39, 29, 46,
69, 15, 65,
93, 27, 50,
104, -14, 86,
80, 45, 85,
91, 47, 31,
68, 53, 30,
96, 3, 33,
127, 7, 92,
48, -2, 89,
64, 26, 54,
125, -4, 73,
102, 11, 6,
94, 2, 43,
99, 77, 69,
97, -8, 68,
159, -5, 55,
113, 20, 85,
128, 15, 39,
101, -8, 56,
122, 27, 101,
113, 46, 52,
86, 16, 36,
105, -73, 41,
131, 70, 40,
111, -4, 32,
64, 40, 60,
146, 70, 27,
96, 6, 30,
113, 18, 59,
71, 35, 92,
110, 31, 130,
89, 41, 79,
95, 55, 42,
104, 17, 40,
71, 1, 57,
117, 26, 28,
147, 71, 47,
97, 39, 82,
79, 12, 47,
127, 50, 65,
102, 10, 9,
165, 47, 67,
81, 11, 50,
110, 0, 72,
83, 40, 19,
127, 30, 80,
126, 32, 52,
99, -13, 62,
91, 74, 56,
130, 13, 47,
70, 54, 92,
103, 42, 11,
127, 45, 123,
117, -31, 39,
124, 11, 55,
103, 77, 44,
64, 42, 95,
59, 29, -10,
100, 37, 64,
18, 7, 51,
121, 46, 53,
145, 67, 152,
76, 32, 60,
75, 36, -25,
105, 9, 20,
99, 36, 54,
117, -2, 63,
114, 51, 21,
82, 10, 66,
67, 39, 61,
100, -2, 55,
130, 2, 82,
127, 5, 61,
121, 59, 29,
