122, 11, 86,
83, 52, 16,
107, 64, 58,
83, 28, 77,
92, 51, 95,
120, 6, 49,
106, 10, 79,
125, 76, 54,
106, 26, 17,
76, 49, 74,
76, -1, 70,
84, 54, 73,
107, -25, 92,
86, 14, 84,
57, 45, 83,
90, 26, 80,
66, -6, 46,
104, 3, 33,
118, 66, 48,
102, -17, 96,
102, 11, 17,
97, 79, 90,
104, 0, 76,
79, 39, 54,
104, 14, 17,
61, 33, 50,
77, 28, 87,
78, 14, 71,
87, 36, 108,
106, 10, 52,
60, 3, 57,
89, -25, 19,
135, 9, 102,
89, -3, 49,
92, 35, -8,
66, 8, 94,
124, 52, 70,
107, 42, 105,
106, 73, 25,
85, -7, 43,
48, 30, 57,
78, 65, 49,
95, 9, 61,
75, 7, 121,
105, 13, 60,
32, 66, 45,
112, 69, 87,
90, -7, 49,
82, 24, 119,
54, 36, 49,
75, -16, 64,
130, 12, 48,
110, 19, 125,
127, 25, 133,
90, 57, 52,
137, 12, 69,
72, -9, 42,
106, 92, 67,
108, -8, 97,
97, 13, 48,
108, 7, 68,
68, 19, 55,
105, 6, 81,
97, 26, 61,
61, 14, 74,
105, 78, 93,
154, 50, 92,
98, 4, 18,
58, 16, 47,
72, 5, 103,
107, 28, 42,
117, 55, 125,
76, 27, 68,
121, 38, 67,
99, -5, 28,
111, 32, 31,
80, 23, 101,
112, -8, 26,
72, 56, 22,
110, 76, 89,
45, -24, 77,
81, 77, 64,
121, 35, 76,
110, -16, -1,
82, -4, 105,
104, -11, 95,
120, 20, 54,
136, 42, 35,
100, 1, 81,
60, 8, 62,
110, 42, 47,
126, 5, 47,
108, 69, 40,
107, 40, 29,
53, 2, 66,
81, 30, 52,
142, 69, 73,
102, 62, 86,
98, 13, 89,
90, 4, -6,
135, 32, 59,
113, -14, 47,
131, 35, 47,
117, -217, 69,
138, 50, 45,
135, -2, 47,
83, 41, 33,
123, 25, 39,
71, 42, 50,
55, 40, 74,
87, 23, 67,
89, -4, 40,
112, 54, 56,
81, 13, 68,
69, 46, 67,
83, -16, 51,
132, 11, 46,
122, 45, 62,
100, 18, 76,
80, -8, 47,
105, 76, 35,
63, 53, 38,
97, 17, 61,
120, 53, 71,
30, 2, 1,
102, 37, 33,
83, 7, 71,
99, 40, 3,
62, 79, 32,
163, 60, 120,
75, -2, 22,
156, 53, 49,
95, 41, 7,
150, 20, 41,
94, -14, 25,
84, 18, 58,
117, 68, 45,
28, -24, 23,
125, 76, 110,
81, -20, 29,
64, 23, 37,
83, 37, 48,
141, 32, 25,
95, 23, 98,
116, 29, 88,
103, 32, 52,
99, 19, 71,
91, -5, 114,
39, 19, 67,
157, 29, 61,
126, 33, 58,
98, 63, 77,
79, 7, 58,
59, 31, 75,
70, 14, 36,
77, 18, 66,
120, 28, 72,
51, -7, 41,
86, 13, 72,
113, 43, 43,
96, 23, 65,
80, 31, 78,
64, 39, 62,
77, 11, 89,
112, 30, 130,
76, 47, 64,
139, 43, 95,
71, 45, 75,
125, 62, 98,
152, 39, 17,
114, 26, 78,
112, 40, 62,
103, 13, 22,
91, 45, -3,
66, 64, 71,
75, 9, -16,
132, 63, 56,
96, -17, 44,
