101, 42, 46,
135, 65, 92,
76, 45, 101,
116, 17, 72,
78, 61, 61,
92, 19, 64,
87, 77, 17,
122, 78, 37,
45, 59, 78,
113, 55, 61,
47, 30, 80,
79, 55, 9,
64, 27, 46,
67, 36, 43,
70, -7, 85,
96, 33, 59,
36, -10, 40,
122, 44, 81,
45, 30, 55,
111, 124, 76,
108, 18, 51,
58, 50, 36,
124, 26, 88,
11, -4, 86,
133, 109, 77,
67, 58, 39,
73, 85, 53,
65, -1, 18,
98, 55, 97,
120, -4, 76,
79, 103, 112,
98, 14, 23,
94, 44, 36,
57, 14, 39,
81, 72, 24,
98, 78, 82,
125, 70, 95,
92, 47, 70,
111, 44, 80,
99, 3, 48,
99, 21, -5,
106, 22, 61,
73, 57, 65,
143, 47, 81,
43, 28, 102,
83, 50, 27,
73, -14, 92,
81, 38, 98,
85, 65, 79,
31, 20, 51,
47, -16, 90,
72, 54, 128,
84, -9, 35,
65, 58, 74,
75, 7, 45,
69, 8, 22,
77, 23, 64,
89, 41, 11,
103, 79, 79,
126, 24, 81,
71, 87, 61,
68, 62, 61,
135, 19, 46,
78, 66, 130,
76, 54, 55,
113, 67, 87,
78, -1, 28,
104, 16, 54,
55, -9, 44,
67, 24, 93,
74, 46, 108,
92, 22, 18,
100, 55, 99,
63, 28, 7,
35, 249, 84,
61, 25, 35,
88, -4, 96,
96, 18, 69,
97, 2, 57,
134, 10, 51,
53, -14, 73,
115, 0, 67,
79, 78, 53,
80, 69, 72,
98, 46, 30,
114, 58, 87,
96, 17, 32,
89, 8, 16,
126, 50, 78,
62, 40, 86,
96, 9, 87,
118, 75, 63,
97, 43, 59,
125, 25, 65,
117, 25, 62,
109, 55, 113,
68, 34, 77,
54, 37, 71,
110, 53, 53,
116, -2, 38,
104, 44, 116,
120, 16, 63,
112, 100, 109,
94, 8, 12,
148, 45, 101,
84, -4, 60,
97, 94, 61,
138, 86, 89,
65, 86, 36,
68, -26, 58,
123, 43, 63,
88, 10, 52,
91, 9, 57,
100, 28, 26,
94, 70, 21,
97, 42, 11,
101, 61, 72,
107, 42, 92,
113, 0, 91,
68, 9, 5,
