83, 42, 68,
127, 27, 57,
148, 44, -1,
111, 34, 36,
52, 41, 24,
103, 47, 36,
93, -2, 108,
103, 49, 118,
72, 26, 43,
132, 19, 106,
70, 56, 88,
69, 16, 66,
118, 36, -29,
100, 4, 46,
73, 40, 68,
127, 23, 11,
102, 30, 51,
128, 4, 52,
84, -17, 70,
157, -4, 70,
112, 57, 87,
92, -9, 23,
85, 50, 29,
97, 36, 94,
100, 13, 50,
107, -14, 34,
128, 30, 39,
115, 48, 60,
101, 42, 45,
109, -20, 64,
93, 23, 74,
56, 37, 95,
81, 13, 102,
66, 46, 23,
111, 25, 16,
118, 73, 148,
90, 59, 113,
95, 39, 84,
104, 49, 84,
92, -35, -8,
128, 42, 86,
79, 33, 89,
121, 43, 34,
87, 46, 99,
105, 9, 26,
115, 28, 66,
87, 11, 52,
119, 56, 92,
97, 35, 60,
128, -63, 28,
109, 60, 35,
91, 56, 67,
85, -8, 36,
121, 50, 88,
114, 10, 47,
97, -4, 13,
77, 34, 87,
115, 32, 39,
100, 50, 81,
93, 15, 98,
55, 11, 76,
119, 43, 91,
69, 45, 108,
95, 11, 15,
83, 32, 38,
117, 15, 85,
86, 38, 89,
64, -9, 75,
119, 32, 41,
70, 46, 112,
92, 38, 114,
84, -16, 56,
108, 37, 57,
102, 30, 47,
119, 23, 52,
96, 28, 69,
68, 15, 20,
132, 34, 28,
95, 10, 16,
107, 32, 61,
99, 34, 94,
107, 31, 87,
117, -1, 84,
109, 9, 85,
98, 22, 34,
98, 35, 53,
96, -3, 67,
108, 36, 7,
91, 11, 118,
125, -9, 104,
93, 17, 8,
103, 43, 20,
109, 34, 47,
134, 0, 6,
104, 13, 120,
77, 21, 31,
94, 22, 85,
70, 47, 51,
119, 35, 87,
76, 19, 88,
100, 68, 68,
77, 22, 46,
101, 5, 103,
90, 12, 62,
119, -13, 80,
113, 23, 46,
52, 49, 110,
87, 13, 89,
106, 42, 109,
95, 14, 44,
109, 17, 113,
126, 73, 7,
151, 28, 77,
120, 25, 97,
78, 68, 72,
135, 13, 53,
99, 4, 32,
168, 29, 40,
77, 64, 55,
101, 16, 88,
153, 51, 51,
84, 38, -7,
79, -7, 34,
134, 5, 73,
