100, 5, 80,
76, 25, 103,
152, 13, 46,
147, 37, 36,
85, 9, 43,
109, -11, 79,
100, 29, 96,
109, 49, 91,
89, 5, 102,
73, 52, 58,
88, 39, 71,
112, 12, 115,
116, -1, 39,
75, 24, 93,
101, 6, 116,
122, 37, 56,
90, 16, 61,
114, 43, 41,
128, -17, 54,
65, 16, 79,
101, 41, 39,
137, 58, 39,
96, 27, 64,
86, -6, 79,
128, 55, 77,
64, 41, 59,
141, 51, 73,
79, -35, 88,
85, 17, 41,
69, 0, 36,
121, 28, 129,
103, 56, 83,
38, 28, 25,
134, 21, 68,
97, 44, 76,
86, -16, 22,
119, 9, 60,
118, 29, 38,
43, -15, 64,
101, 14, 88,
63, 34, 34,
87, 70, 52,
141, -13, 18,
131, 13, 40,
120, 70, 88,
131, 18, 73,
45, 45, 11,
88, 25, 13,
92, 4, 104,
136, 13, 22,
107, 35, 23,
92, 17, 52,
57, 3, 72,
105, 36, 51,
97, 64, 50,
56, 15, 27,
115, 19, 23,
104, -10, 70,
102, 42, 34,
105, 47, 102,
84, -26, 47,
122, 47, 72,
101, 44, 43,
94, 44, 80,
86, 32, 51,
67, 43, 61,
70, 33, 74,
83, 52, 39,
83, 72, 104,
96, 0, 65,
78, 40, 97,
95, 32, 86,
88, -9, 54,
129, 41, 28,
125, 49, 79,
97, -5, 50,
75, 28, 111,
71, 44, 68,
116, 45, 73,
110, -1, 77,
103, 27, 104,
98, 50, 61,
109, 40, 113,
117, 16, 13,
108, -6, -198,
137, 49, 58,
102, 3, 97,
131, 33, 108,
101, 16, 66,
92, 44, 97,
80, 16, 40,
92, 78, 24,
87, 30, 80,
117, 38, 51,
143, 35, 21,
120, 48, 68,
144, 36, 115,
106, 20, 89,
88, 4, 34,
101, 14, 56,
85, 21, 73,
86, 69, 80,
94, 23, 85,
100, 1, 77,
121, 40, 69,
72, -17, 75,
89, -10, 13,
38, 18, 50,
126, 20, 78,
42, 68, 69,
146, 8, 44,
186, 72, 92,
124, 12, 106,
119, 29, 64,
73, 34, 80,
91, 23, 71,
69, -19, 64,
99, -25, 46,
75, -2, 3,
114, -20, 23,
154, 55, 78,
149, 48, 89,
109, 24, 33,
136, 49, 65,
98, 28, 96,
68, -31, 103,
75, 38, 69,
81, 37, 55,
102, 34, 27,
66, 32, 22,
77, 31, 36,
136, 32, 77,
34, -23, 54,
101, 63, 72,
51, -4, 9,
155, 60, 30,
70, 69, 22,
61, 45, 47,
69, 58, 53,
80, 53, 62,
115, -1, 5,
78, 49, 75,
100, 15, 136,
78, 52, 47,
70, 27, 7,
63, 2, 51,
94, 78, 31,
100, 16, 93,
105, 8, 49,
106, 26, 67,
131, 45, 64,
101, 27, 79,
94, 16, 44,
124, 19, 74,
105, 61, 69,
99, 22, 72,
64, 22, 27,
110, 27, 40,
106, 33, 75,
95, 52, 61,
141, 49, 76,
90, 28, 56,
94, 51, 66,
77, 2, 68,
136, 18, 44,
86, 59, 130,
102, -41, 100,
57, 27, 38,
69, -19, 72,
86, 48, 88,
59, 14, 22,
